Gene,log2FC_metabR_v_metabS,t,p,FDR
Zm00001d039144,-0.05599600284612105,-0.20306572109940862,0.8400464124319725,0.9460432473577275
Zm00001d035297,-0.05809832033864115,-0.20276473764920042,0.8400538309642169,0.9460432473577275
Zm00001d042569,-0.04454924042792374,-0.20279241254976005,0.8400814162222658,0.9460432473577275
Zm00001d050258,0.04548328385224831,0.2025313014904935,0.840239164426385,0.9460432473577275
Zm00001d037242,0.045399406624308636,0.20251845151357561,0.8402454334179207,0.9460432473577275
Zm00001d005694,0.06821492006679764,0.2025174108639869,0.8402481012033457,0.9460432473577275
Zm00001d048595,0.08241150006235332,0.20242875527236903,0.8403274215281159,0.9460432473577275
Zm00001d054014,-0.06524939380086003,-0.2024627538044164,0.8403711266141863,0.9460432473577275
Zm00001d029144,0.06704264517763114,0.20235989771008167,0.8404265735202587,0.9460432473577275
Zm00001d003163,-0.03517119614409786,-0.20228783878981352,0.8404349594057181,0.9460432473577275
Zm00001d019597,0.06680464309893175,0.20220831185005853,0.8404925781671431,0.9460432473577275
Zm00001d039245,0.07074734923237802,0.20220172257517202,0.8405217307554769,0.9460432473577275
Zm00001d011581,0.03467103772154534,0.20218125040854004,0.840524793820959,0.9460432473577275
Zm00001d048772,0.021900474105172985,0.2021175720144469,0.8405573996459247,0.9460432473577275
Zm00001d021557,-0.019101893241770362,-0.20206761694138622,0.8406054656236794,0.9460432473577275
Zm00001d008679,-0.04945641929096034,-0.20268621864292855,0.8406341979609138,0.9460432473577275
Zm00001d025720,0.058577960723556366,0.2020484760502952,0.8406600997086902,0.9460432473577275
Zm00001d000288,-0.0496618771810593,-0.2018917236698629,0.8407341430233042,0.9460432473577275
Zm00001d052621,0.017671012231111227,0.20186312959113276,0.8407552701023007,0.9460432473577275
Zm00001d018704,0.09689573835696574,0.2018296401038738,0.8407824156262005,0.9460432473577275
Zm00001d038039,-0.0328478401819039,-0.20183031013826544,0.8408027234791414,0.9460432473577275
Zm00001d010795,-0.05959875763365918,-0.20191827650460742,0.8408691609017167,0.9460432473577275
Zm00001d037663,-0.05179714941995073,-0.20177406550438778,0.8409860411793495,0.9460432473577275
Zm00001d022616,-0.061797511322181364,-0.20152369196625858,0.8410234467507918,0.9460432473577275
Zm00001d012979,0.06307047249434916,0.20151631606433054,0.841025767315823,0.9460432473577275
Zm00001d038021,0.04499256722837419,0.2015191156491685,0.8410489110259202,0.9460432473577275
Zm00001d013573,0.0687535113905593,0.20138428612412143,0.8411551583648603,0.9460432473577275
Zm00001d017952,0.03358679137168441,0.2014556113256468,0.8411595019091632,0.9460432473577275
Zm00001d008618,0.05470867964291104,0.20132185914860642,0.8411840516054602,0.9460432473577275
Zm00001d007034,0.04685257831879408,0.2017094893343748,0.8411975472802385,0.9460432473577275
Zm00001d028129,0.028776369895848752,0.2013107498580301,0.8412016025812562,0.9460432473577275
Zm00001d047842,0.061032113733039406,0.20134833441933278,0.8412331545152416,0.9460432473577275
Zm00001d016531,-0.06152064302894411,-0.20125531861426818,0.8413169099607705,0.9460883032971813
Zm00001d042853,-0.05994453815446854,-0.20111531887073075,0.8413802136845282,0.946110357123372
Zm00001d034857,-0.05895472121652423,-0.20107708355569467,0.8414464010523952,0.9461245581675564
Zm00001d040075,0.08273971554332293,0.20093356399335785,0.8414802283988625,0.9461245581675564
Zm00001d033527,-0.04576452428572653,-0.20079174269689093,0.841607806412702,0.9462188702004491
Zm00001d047241,-0.05651506296885156,-0.2007958152635895,0.8416662322372177,0.9462354287349937
Zm00001d038200,0.018325079350749895,0.20053428625076186,0.8417910622399459,0.946269050168177
Zm00001d033941,-0.07060315412934681,-0.20055277309621863,0.8417962713301235,0.946269050168177
Zm00001d003949,-0.028507109970065114,-0.20048297510054006,0.8418321196432854,0.946269050168177
Zm00001d026437,-0.047607285511676034,-0.20037962582475777,0.8419457485759345,0.946269050168177
Zm00001d048564,0.026068277413160423,0.2003392424499342,0.8419536057229904,0.946269050168177
Zm00001d032955,-0.04177520259115397,-0.20051895849086618,0.8419583351616453,0.946269050168177
Zm00001d031058,0.025173791446318816,0.2003433260063838,0.8421514700611095,0.9463909859541594
Zm00001d023265,0.05896297927379979,0.20010933830741529,0.8421542397871384,0.9463909859541594
Zm00001d002603,0.04713643883587615,0.19989825928497787,0.8422951265709903,0.9464333004147634
Zm00001d011312,0.03783354751988499,0.19984655564110723,0.8423694224235951,0.9464333004147634
Zm00001d002139,0.04458922978476032,0.19980375147779528,0.842402480229005,0.9464333004147634
Zm00001d053175,0.055933642099184055,0.19975360727283029,0.8424181840826539,0.9464333004147634
Zm00001d008601,0.019746879913536103,0.19980081265153818,0.8424240457374848,0.9464333004147634
Zm00001d000430,-0.05530213903630621,-0.1996917154857282,0.8424711291828118,0.9464333004147634
Zm00001d025798,-0.033442311119884494,-0.19968851539326107,0.8424978432989276,0.9464333004147634
Zm00001d036738,-0.06187183373894012,-0.19950943884301897,0.842596207101153,0.946494696714653
Zm00001d019374,-0.0575594189850861,-0.19931244669330594,0.842741757342445,0.9465774123511179
Zm00001d028566,-0.048900312611611874,-0.19912073964460786,0.8428895986884026,0.9465774123511179
Zm00001d031325,-0.0464631250809282,-0.19899641590584385,0.8429879736045377,0.9465774123511179
Zm00001d051980,-0.016305594596399686,-0.1989873088768767,0.8429974433420822,0.9465774123511179
Zm00001d037326,-0.023700545735344747,-0.19901719493400422,0.8430014187357013,0.9465774123511179
Zm00001d049430,0.030816152316261614,0.19894174192923741,0.8431072577576313,0.9465774123511179
Zm00001d001996,0.037949121479352865,0.19892992998525408,0.8431144615794943,0.9465774123511179
Zm00001d032165,-0.022961841994695753,-0.19879634802367588,0.8431459309872615,0.9465774123511179
Zm00001d005140,0.05374781365169623,0.19873933689790457,0.8431967455892299,0.9465774123511179
ENSRNA049472552,-0.0362136898267571,-0.1986643167582448,0.8432448500993643,0.9465774123511179
Zm00001d047723,-0.0325079659934181,-0.19866763904238988,0.8432479214224705,0.9465774123511179
Zm00001d017616,0.027272595054320115,0.19878263865713888,0.843267577211544,0.9465774123511179
Zm00001d050726,-0.04027586160896934,-0.1988567154776589,0.8432852440640467,0.9465774123511179
Zm00001d042442,-0.04358179176476362,-0.19860495522344615,0.8433204485646768,0.9465774123511179
Zm00001d013225,0.05831827427846514,0.1986494405936354,0.8433255490476479,0.9465774123511179
Zm00001d047207,0.06380390263752878,0.19854377793346126,0.8433971130776168,0.9466086708434518
Zm00001d010722,0.05699129772265721,0.19816161442476984,0.8436363577633403,0.9466855300357353
Zm00001d043129,-0.0432586484984383,-0.1981949270604908,0.8436610658092005,0.9466855300357353
Zm00001d045993,-0.05640224726825327,-0.19814091091418864,0.8436956473760447,0.9466855300357353
Zm00001d014580,0.05737549692892907,0.19818236910473938,0.8437096745166112,0.9466855300357353
Zm00001d040842,0.05532050940540034,0.1980887674074498,0.8438073946601088,0.9466855300357353
Zm00001d038578,0.05132167112972663,0.19795239336067386,0.8438198808788221,0.9466855300357353
Zm00001d011636,0.0470529686342549,0.19803967212467208,0.843827615268846,0.9466855300357353
Zm00001d037794,-0.036325811761959204,-0.19787509836744008,0.8439279446001628,0.9466855300357353
Zm00001d005590,-0.04710359932744268,-0.1977554994024649,0.8439576158845208,0.9466855300357353
Zm00001d020681,-0.06731067989837225,-0.1977523541903877,0.8439587590560216,0.9466855300357353
Zm00001d053749,-0.03633007625391205,-0.19773147866603683,0.8439721542991616,0.9466855300357353
Zm00001d037748,0.04700659632292559,0.19776103207368076,0.844022416326078,0.9466855300357353
Zm00001d026610,-0.03952649090838434,-0.1976799870703594,0.8440339356640763,0.9466855300357353
Zm00001d040067,-0.06353762264654605,-0.1975262019270008,0.8441322583602437,0.9467467717684114
Zm00001d001827,0.054416946644599395,0.19754078296745586,0.8442096681251634,0.9467845532205452
Zm00001d051843,-0.07243414246180846,-0.19725023176673367,0.8443505767456272,0.9468935412942052
Zm00001d047499,-0.029369056152978024,-0.196987564257144,0.8445506796469726,0.9470187366908849
Zm00001d000270,-0.04952685562063763,-0.19721977015078662,0.8445561731366078,0.9470187366908849
Zm00001d023741,-0.022581907872591955,-0.19692843229546866,0.8446129313207169,0.9470187366908849
Zm00001d044315,0.01996691483955715,0.19679703416464622,0.8446997001788763,0.9470187366908849
Zm00001d031556,0.08479328015117771,0.19675311737202017,0.8447331513847571,0.9470187366908849
Zm00001d039910,-0.035748187415021615,-0.19674434570946048,0.8447407136287594,0.9470187366908849
Zm00001d000909,0.12568584472284305,0.19673614061929445,0.8447683530950925,0.9470187366908849
Zm00001d047667,0.05043660822178486,0.19670691348607014,0.8448130606148316,0.9470198278487117
Zm00001d011226,-0.04734012119344966,-0.1966304718362744,0.8449053511316452,0.9470655104775377
Zm00001d005301,-0.040938032600435936,-0.19644629639517058,0.8449751735876883,0.9470655104775377
Zm00001d033837,-0.03830011562866242,-0.19648948775687886,0.8449874000982397,0.9470655104775377
Zm00001d035767,0.0326998404835519,0.1963734937366867,0.8450287581018059,0.9470655104775377
Zm00001d027329,-0.021999219185821595,-0.1964919171100089,0.8451205293221317,0.947105807364002
Zm00001d042886,-0.061399193603837166,-0.19638507947797437,0.8451549977550201,0.947105807364002
Zm00001d003251,0.08219790148267969,0.1961881375523445,0.8451959278425221,0.947105807364002
Zm00001d006590,0.04428830285694296,0.19610516502694295,0.8452404951628032,0.9471067364685817
Zm00001d041769,-0.06558481194953103,-0.19604756026798148,0.8452934699101338,0.9471101772762235
Zm00001d003052,0.07248462891740992,0.1960365201621393,0.845331042588786,0.9471101772762235
Zm00001d043350,0.08197432699213536,0.19586130508368432,0.8454329944494428,0.9471753964097802
Zm00001d013327,0.07201216754731199,0.19564769891765765,0.8456147917323643,0.9473300584703098
Zm00001d053223,0.015108947676801598,0.19557617908732047,0.8456749066822675,0.94734839261758
Zm00001d029810,-0.06683895082666691,-0.19540271217965202,0.845788747365744,0.9473814855666763
Zm00001d045793,0.034587918644689464,0.1954145043692723,0.8457919497079055,0.9473814855666763
Zm00001d044513,-0.04457132036197997,-0.19515849752929879,0.8459988211473082,0.9475160728007822
Zm00001d024605,-0.05938334383516897,-0.1951341123588977,0.846014380734157,0.9475160728007822
Zm00001d041216,-0.030692212324939128,-0.19507684931886216,0.8460433761708286,0.9475160728007822
Zm00001d046456,0.02703539814445488,0.19498710222859336,0.8461369299442043,0.9475718391090091
Zm00001d036533,0.06355692711142336,0.19504523869903317,0.8461998856060009,0.9475933352077542
Zm00001d041595,-0.0526077481300149,-0.19475854804647813,0.8463141868040291,0.9476286371057465
Zm00001d012508,0.03782632934188904,0.1948098453854848,0.8463189347459145,0.9476286371057465
Zm00001d017284,0.051806732460217164,0.19459957220600743,0.8464110539411002,0.9476827798366383
Zm00001d043082,-0.04665856086070663,-0.19444930582494158,0.8465342091534221,0.9477519577251349
Zm00001d022421,0.07335275617958903,0.19443260708450763,0.8465704554655501,0.9477519577251349
Zm00001d021554,-0.036108011452056665,-0.19431820895528035,0.8466300027741072,0.9477519577251349
Zm00001d025304,-0.05906301111041312,-0.19424714221917302,0.8466864372900901,0.9477519577251349
Zm00001d052785,-0.04796867164340757,-0.19432914984817273,0.8466916792367569,0.9477519577251349
Zm00001d008264,-0.05686649759881113,-0.1939375539858889,0.8469614852297256,0.9480049623262936
Zm00001d042523,0.04417462021229612,0.19382114648528284,0.8470408272696922,0.9480393668014215
Zm00001d044431,-0.05101037333511016,-0.19382162589620242,0.8471041555087121,0.9480393668014215
Zm00001d025887,0.06352281546157457,0.19379949324460996,0.8471736595981036,0.9480393668014215
Zm00001d014090,-0.06121996834833654,-0.19365639080651628,0.8471961683667067,0.9480393668014215
Zm00001d000072,-0.07317899136028894,-0.19356483288599566,0.8472170434224218,0.9480393668014215
Zm00001d006210,-0.05333139470076409,-0.19351992895613096,0.8472549102401916,0.9480393668014215
Zm00001d051178,-0.0447371717758962,-0.19390714471664192,0.8473114429647146,0.9480536343697582
Zm00001d020052,0.052102295710774627,0.19315676860974562,0.8476990714455751,0.9483174634436674
Zm00001d040071,-0.06444178236632547,-0.19292234287745205,0.847719627025887,0.9483174634436674
Zm00001d018059,-0.0640009160169126,-0.19291443272450073,0.8477502209088036,0.9483174634436674
Zm00001d044167,0.06269377867120962,0.192894825478429,0.8477633165311,0.9483174634436674
Zm00001d008739,0.0464520622076785,0.19299855057064724,0.8477716871606037,0.9483174634436674
Zm00001d012699,-0.04620554252631859,-0.19280435253834996,0.8478100016073685,0.9483174634436674
Zm00001d034949,-0.020572971400454776,-0.1927459526339795,0.8478890781591637,0.9483569265732712
Zm00001d044961,0.05149348814166732,0.19236366200963784,0.8481547752413204,0.9485999812490914
Zm00001d048424,-0.01252116017512428,-0.19222918860441549,0.8482601255161288,0.9485999812490914
Zm00001d023797,0.03537130272342104,0.19220956056360547,0.848280101175989,0.9485999812490914
Zm00001d030285,-0.0507102053821642,-0.19239035062851412,0.8482816124922603,0.9485999812490914
Zm00001d048722,-0.05110861534920441,-0.1921216165921715,0.8483474346079417,0.9486245984508325
Zm00001d040567,0.04694637718987815,0.19187215712947436,0.8485537252251589,0.9487301293666784
Zm00001d024083,-0.07895538532712587,-0.19185990684715698,0.8485597972611505,0.9487301293666784
Zm00001d007572,-0.0478926673358655,-0.1917719008077928,0.8486151551492771,0.9487301293666784
Zm00001d011711,-0.04011152864670997,-0.19176271921747334,0.8486353233204862,0.9487301293666784
Zm00001d051795,-0.024987662572004465,-0.19171318796838985,0.8486608758581584,0.9487301293666784
Zm00001d035246,0.04231842118911355,0.19164688021373227,0.8487136532241519,0.9487401500653443
Zm00001d018868,-0.05395221229886271,-0.19186308722531298,0.8488017598825037,0.9487579819773254
Zm00001d027196,0.031038685163751745,0.19157461919299873,0.8488992437406949,0.9487579819773254
Zm00001d007687,0.09509791000170154,0.1914129360313618,0.8489260916878708,0.9487579819773254
Zm00001d041796,0.03484582654271162,0.1914340124771136,0.8489378298597966,0.9487579819773254
Zm00001d011335,-0.04021972905297355,-0.19128168273579796,0.8490133276958233,0.9487579819773254
Zm00001d053004,-0.06533010343433565,-0.19125486480310208,0.8490186914206925,0.9487579819773254
Zm00001d029673,-0.035215727778830086,-0.19121598695847167,0.8490761358601806,0.9487579819773254
Zm00001d034730,0.01905772623992874,0.19106452948497252,0.8492157738857014,0.9487579819773254
Zm00001d011953,0.04741319274507827,0.19127869723464666,0.849232763645899,0.9487579819773254
Zm00001d017791,0.053062626022198245,0.19102604143865143,0.8492387758438167,0.9487579819773254
Zm00001d030080,0.05062387060168261,0.19099743033599695,0.8492813277653222,0.9487579819773254
ENSRNA049476173,0.06749029137958895,0.1909172988459396,0.8493196698361594,0.9487579819773254
Zm00001d031956,-0.0327731240217114,-0.19085430776784035,0.8493299970240417,0.9487579819773254
Zm00001d012217,0.03782571732551787,0.19081327544680635,0.8493846529698026,0.9487579819773254
Zm00001d015973,-0.05128597563016557,-0.1907524611960301,0.8494176513652998,0.9487579819773254
Zm00001d013358,0.04251213965005407,0.19081144200714661,0.8494306362147598,0.9487579819773254
Zm00001d025206,-0.052607345600762745,-0.1905928853545972,0.849589722657907,0.9488416275730737
Zm00001d038910,-0.0584627260247883,-0.1905789376278062,0.8495931614027119,0.9488416275730737
Zm00001d010918,0.053609374628293516,0.19057618464325615,0.8496633528464325,0.9488619737958927
Zm00001d026435,0.02563297936907799,0.19038500473729505,0.8497048948862437,0.9488619737958927
Zm00001d012160,-0.06312367718882905,-0.19028101286030086,0.8498130441539322,0.9488619737958927
Zm00001d026477,0.04448212594468082,0.1904131297917178,0.8498447268891981,0.9488619737958927
Zm00001d033174,-0.03695307771660872,-0.19012375270880197,0.849904903102192,0.9488619737958927
ENSRNA049479579,-0.034920438079003635,-0.19009745236423747,0.849925490929069,0.9488619737958927
Zm00001d039176,-0.024163325534218794,-0.19001975679881042,0.849985185052861,0.9488619737958927
Zm00001d002856,-0.04606606275959502,-0.19002136691645835,0.8500060757512037,0.9488619737958927
Zm00001d026128,0.04894330913951794,0.18998471218284851,0.8500081203556221,0.9488619737958927
Zm00001d005317,0.046029558557234784,0.1898950923632408,0.8500811070985617,0.9488619737958927
Zm00001d015799,-0.038899412735169614,-0.1898409320833884,0.8501202445826702,0.9488619737958927
Zm00001d027892,-0.05315443660142005,-0.18981921139501765,0.8501372103821055,0.9488619737958927
Zm00001d034509,-0.07070804888116822,-0.1895909619168452,0.8504364125916741,0.9491022462323078
Zm00001d017435,-0.05430826496198593,-0.18955756704724172,0.8504574728221304,0.9491022462323078
Zm00001d015553,0.05735977464524478,0.18938546294756864,0.8504839745955344,0.9491022462323078
Zm00001d017666,0.03295838957862812,0.18921779775663256,0.8506189060151288,0.9491685291914658
Zm00001d017703,0.05424927999445073,0.1892222325425783,0.8506310371058273,0.9491685291914658
Zm00001d044313,-0.023917853596699956,-0.1891313737755213,0.8506768231486792,0.9491707079126862
Zm00001d042210,0.058087933699475514,0.1892046020673691,0.8507337994855539,0.9491853717054919
Zm00001d011377,-0.06897931371032717,-0.1889922464154016,0.8507981603921773,0.9492082727153488
Zm00001d012463,0.03622531937312945,0.18894243654743628,0.8508501296473465,0.9492173471088945
Zm00001d010585,0.054005557328971054,0.18895974201409324,0.8509538931122516,0.9492841997554322
Zm00001d026567,-0.09009620648313343,-0.18861302071964775,0.8510790278541807,0.9493311094077704
Zm00001d004960,-0.04695963759424426,-0.18859418759670324,0.8510955702522895,0.9493311094077704
Zm00001d002617,-0.024128191963153967,-0.1886068396210823,0.8511274664284869,0.9493311094077704
Zm00001d016855,0.03788849340846756,0.1886786321772262,0.851231072071617,0.9493788531639737
Zm00001d004979,0.027981765108872736,0.18836875212460136,0.8512726077652895,0.9493788531639737
Zm00001d013428,0.05030500840608454,0.1883617292925799,0.8513018006781601,0.9493788531639737
Zm00001d053697,-0.034724415138531306,-0.1883688173887801,0.8513514432710123,0.9493853204547584
Zm00001d033878,-0.06337449533244666,-0.18823061148287054,0.8514281758281745,0.9493867427043678
Zm00001d010965,0.056487510051104195,0.18816880682793855,0.851440405621078,0.9493867427043678
Zm00001d052306,0.04772299962990534,0.18802543089788543,0.851560100893912,0.9494713158311504
Zm00001d039264,-0.06716973778148505,-0.1879717832171355,0.8516720710775291,0.9495472673830098
Zm00001d031730,-0.05575708168583615,-0.1878609917880416,0.8517529642755551,0.9495885645071755
Zm00001d014003,0.0630072866036997,0.1876811402160861,0.8518653507257207,0.9496383644579056
Zm00001d014688,-0.046235813385707036,-0.18759486697656813,0.851885343566769,0.9496383644579056
Zm00001d012634,0.05242623694951565,0.18753057136667878,0.8519707606598746,0.9496846932630971
Zm00001d017151,0.05039295310776071,0.18736372672477722,0.8521291268946054,0.9496902449210546
Zm00001d006341,-0.042315031946730475,-0.18728644813099649,0.8521616552444357,0.9496902449210546
Zm00001d026522,0.06154222485850447,0.1872101813418152,0.8522229627789644,0.9496902449210546
Zm00001d002933,-0.022394232333195596,-0.1871247315074941,0.8522444475018043,0.9496902449210546
Zm00001d046385,-0.05743343093386022,-0.18722719060688192,0.8522525082702788,0.9496902449210546
Zm00001d049188,-0.05057393562119028,-0.18713465232730717,0.852261927151256,0.9496902449210546
Zm00001d000999,0.03100952386974798,0.18714908215315465,0.8522827435832112,0.9496902449210546
Zm00001d005542,0.06390753658342696,0.18697266399264953,0.8523580636271855,0.949697738953902
Zm00001d018481,0.018163071791707175,0.1869561701828334,0.8523771846572958,0.949697738953902
Zm00001d019865,-0.04166394447971378,-0.1867592508442009,0.8525711142061232,0.9498337501286522
Zm00001d015578,-0.06827613000059651,-0.18662749463834713,0.8526277296111224,0.9498337501286522
Zm00001d032945,-0.04929829902505034,-0.1866359995865919,0.85263085042028,0.9498337501286522
Zm00001d019934,0.05690721025470058,0.18640490314466548,0.8528295896087501,0.9499610766566984
Zm00001d048497,-0.04793840542473182,-0.1863475784971432,0.8528584218404224,0.9499610766566984
Zm00001d021839,0.06756363207344185,0.18630771339237912,0.8529217100528541,0.9499610766566984
Zm00001d022175,-0.02798445810161515,-0.18634074991485472,0.8529227822299805,0.9499610766566984
Zm00001d013566,0.03974817358747085,0.18621284371094463,0.8529644967874844,0.9499610766566984
Zm00001d040448,-0.06139818222363802,-0.18608124743472773,0.8530694543837818,0.9499776096064614
Zm00001d024458,-0.027140577805134014,-0.18605113276167418,0.8530789266142337,0.9499776096064614
Zm00001d021659,0.03777278589089583,0.18601718631110054,0.8531109539303245,0.9499776096064614
Zm00001d021132,0.052666226302348296,0.18593648289644682,0.8532102243072762,0.9500392964030318
Zm00001d020985,0.051457157227521755,0.18574396686016656,0.8533236289022235,0.9501167143278869
Zm00001d033822,-0.03513909974738627,-0.18567548703345102,0.8533844735139481,0.9501356054023874
Zm00001d053149,0.04010838757849111,0.18559263138944293,0.8535833174465106,0.9503081314132
Zm00001d022352,0.054573699047525626,0.185226105357475,0.8537211936218873,0.9504127667825997
Zm00001d018946,-0.058125516126986465,-0.1851078331595959,0.8538135118935284,0.9504354383563093
Zm00001d048132,-0.059956685292417156,-0.1850873388731454,0.8538293424930861,0.9504354383563093
Zm00001d017395,0.04984577518211064,0.18504910136433617,0.8538767292808617,0.9504393284593287
Zm00001d021283,-0.09606792476701731,-0.18489933030094394,0.8539902911283135,0.9504423985814509
Zm00001d036929,-0.06285807597648851,-0.18483699359069317,0.8540321029888892,0.9504423985814509
Zm00001d002433,0.031099403644131662,0.18483940795167877,0.854049703608732,0.9504423985814509
Zm00001d026639,0.052085088822182435,0.18482408843916612,0.8540550564144209,0.9504423985814509
Zm00001d044674,0.039049973203148625,0.18475442828004315,0.8543169360749534,0.9506270260591193
Zm00001d027921,-0.05066012147419574,-0.18445294254193437,0.8543589161205463,0.9506270260591193
ZeamMp070,-0.06503245933794544,-0.18438325991535867,0.8543868153685473,0.9506270260591193
Zm00001d029447,-0.057352655887237924,-0.18445389352572847,0.8543965632752646,0.9506270260591193
Zm00001d044618,-0.03650616139534324,-0.18416561189161318,0.8546055747684324,0.9508107237340407
Zm00001d048245,-0.03361320108479282,-0.1840117328693618,0.8546692496868014,0.9508327133537812
Zm00001d052193,0.04472932405956476,0.18379273687060707,0.8548442361506253,0.9508374672514073
Zm00001d043513,0.05928800849969473,0.18391052320637502,0.8548634328907805,0.9508374672514073
Zm00001d002597,-0.04451467675455012,-0.1837600616503202,0.8548663587819361,0.9508374672514073
Zm00001d013859,-0.046758997852282214,-0.18379665312257484,0.8548901362517737,0.9508374672514073
Zm00001d021698,0.05184841318319089,0.18368372914472333,0.8549827020630097,0.9508374672514073
Zm00001d015212,0.05878122795071805,0.18360186624550648,0.8549911874861646,0.9508374672514073
Zm00001d036551,0.06083926869882905,0.1836027898243157,0.8549960086323809,0.9508374672514073
Zm00001d008354,0.037059877138777786,0.18357975392302578,0.8550651282479197,0.9508374672514073
Zm00001d047979,0.04139508344136211,0.18354407066771578,0.8551218719990037,0.9508374672514073
Zm00001d030028,0.029776146829809447,0.18343268721848247,0.8551260440174545,0.9508374672514073
Zm00001d009404,0.05405770293116374,0.1834353267554657,0.8551565380401385,0.9508374672514073
Zm00001d023841,-0.0444376686961967,-0.18325068276101453,0.8552652320577863,0.9508719526026382
Zm00001d006315,0.04114891107893204,0.18323853298052875,0.8552753773363622,0.9508719526026382
Zm00001d031223,-0.054005519657055245,-0.18312416115357893,0.855362012893972,0.9509194489786461
Zm00001d024772,0.07329838995899429,0.18304252953187017,0.8554301691533085,0.9509419230026064
Zm00001d006344,0.017406396769394483,0.18297995230892172,0.8554812671431189,0.9509419230026064
Zm00001d039306,-0.02489980044891338,-0.1829320778097543,0.8555333141897694,0.9509419230026064
Zm00001d037978,-0.043295025490091454,-0.18312613026938057,0.8556040345697014,0.9509419230026064
Zm00001d010880,0.05805538893806972,0.18272469485488882,0.8556786709821655,0.9509419230026064
Zm00001d042845,-0.046158441784013515,-0.18282542752797465,0.8557013872894133,0.9509419230026064
Zm00001d028679,0.04510999235225999,0.18267252923880348,0.8557324364217767,0.9509419230026064
Zm00001d010039,0.06623131482585976,0.182718328538411,0.8557335509203282,0.9509419230026064
Zm00001d019759,-0.04245963504415018,-0.18265783509299405,0.8558571898546738,0.9510305120907839
Zm00001d013933,0.07179238266518784,0.1824127875965536,0.8559574024197198,0.9510478987095082
Zm00001d016842,-0.03763511702142497,-0.18240054597623195,0.8560227953032302,0.9510478987095082
Zm00001d012851,-0.04535419734979529,-0.18232944384382996,0.8560926318472444,0.9510478987095082
Zm00001d052442,-0.058485080515544574,-0.18215155271502415,0.8561560063528693,0.9510478987095082
Zm00001d018517,-0.05104295818027249,-0.18214490398599945,0.8561734380727156,0.9510478987095082
Zm00001d034833,0.020440336488251276,0.18209861753800888,0.8561923883092949,0.9510478987095082
Zm00001d025437,0.05942726282785138,0.18207499664057158,0.8562560570272606,0.9510478987095082
Zm00001d003167,0.04722665279362526,0.1819612783633487,0.8562710720156902,0.9510478987095082
Zm00001d040603,-0.05256354904406191,-0.18192872410856778,0.8562976756445545,0.9510478987095082
Zm00001d010607,-0.04031229423888183,-0.181910494573809,0.8563120384750754,0.9510478987095082
Zm00001d002158,-0.025637346155005458,-0.18179978436844368,0.856413931028851,0.9510982752312429
Zm00001d035757,-0.05088695882738192,-0.18179545290249527,0.8564452419291588,0.9510982752312429
Zm00001d025772,-0.025356903871027292,-0.18162992499064703,0.8565368319179517,0.9511198262731955
Zm00001d018391,0.0377963236966572,0.18210019019999119,0.8565524952504657,0.9511198262731955
Zm00001d047689,0.03965589813951653,0.18147018603386864,0.8566728301325296,0.9511758185996694
Zm00001d009000,0.059385586165915605,0.18138281354866354,0.8567345647349771,0.9511758185996694
Zm00001d051684,-0.04864675558804121,-0.18138001892211936,0.8567346987146924,0.9511758185996694
Zm00001d002302,-0.0782845880730394,-0.18124644263243478,0.8568293904058897,0.9511931794321844
Zm00001d042979,-0.03271989026435684,-0.18124085135033668,0.8568381896187397,0.9511931794321844
Zm00001d027037,0.032229141986806376,0.18158415728007746,0.8569079313973904,0.9512218355707741
Zm00001d045703,0.037877991601264704,0.1809604791988749,0.8570533523356976,0.9512911344339835
ENSRNA049473651,-0.06037449129896166,-0.18095902285807966,0.8570582221147401,0.9512911344339835
Zm00001d007826,-0.056304738914479735,-0.18079542601081786,0.8571988506401372,0.951362420427436
Zm00001d031534,-0.020191305511667146,-0.1807419784967658,0.8572226465496405,0.951362420427436
Zm00001d006861,-0.05793434255260754,-0.180717959045855,0.8572560862188119,0.951362420427436
Zm00001d000147,0.03815186332372389,0.18061523624836667,0.8573989431331452,0.951362420427436
Zm00001d002356,-0.043050450548238306,-0.18050712938264055,0.8574093026288235,0.951362420427436
Zm00001d004380,0.06984057983207137,0.18063082557498608,0.8574777624242257,0.951362420427436
Zm00001d015348,-0.0580226583712653,-0.18045829991995324,0.8574880938265333,0.951362420427436
Zm00001d045557,0.04764765066304655,0.18040492145504292,0.8575142105959451,0.951362420427436
Zm00001d001857,0.052323262370617574,0.18031396147238132,0.8575648509715222,0.951362420427436
Zm00001d006333,0.04763063275950907,0.180242629447215,0.8576176891454288,0.951362420427436
Zm00001d011092,0.04079353679982223,0.1804833211212976,0.8576434162566849,0.951362420427436
Zm00001d050162,0.044797883728514454,0.18021895688095424,0.8576496633030377,0.951362420427436
Zm00001d013154,0.0504887650413417,0.18003143219915005,0.8578337572706465,0.9514447425194364
Zm00001d052340,-0.037714892124290245,-0.17993439161361105,0.8578941646378259,0.9514447425194364
Zm00001d011877,-0.04243942060908623,-0.17987756732612395,0.8578986278276916,0.9514447425194364
ENSRNA049455425,0.0500996035078809,0.1797498983753844,0.8580319768556341,0.9514447425194364
Zm00001d029778,-0.08535094879170924,-0.17970562022239975,0.8580356962767599,0.9514447425194364
Zm00001d018696,0.0573187999193574,0.17966581009581709,0.8580700486116511,0.9514447425194364
