Gene,log2FC_RvS,t,p_welch,FDR_welch,p_wilcoxon,FDR_wilcoxon
Zm00001d032194,0.07199026840497658,0.43897391411011183,0.6618210880979124,0.8515946030752783,0.4654124152302127,0.729816817973425
Zm00001d039096,-0.12910538935894555,-0.4390125981909607,0.6618232861821283,0.8515946030752783,0.4009656276022415,0.6872880313543052
Zm00001d050992,0.09320957850810263,0.43906776550198945,0.6618357703055009,0.8515946030752783,0.48169474136806933,0.7397076753126852
Zm00001d013109,-0.1460697270014064,-0.43901996592598697,0.6618487288194085,0.8515946030752783,0.7851322524744835,0.9084778131389584
Zm00001d037871,0.07799354315578455,0.43894310298856215,0.6619063684412071,0.8515946030752783,0.829399969645612,0.9294052443958851
Zm00001d034667,-0.1229642206038184,-0.4389735942958902,0.6619550604431931,0.8515946030752783,0.561609167314396,0.7909648721317678
Zm00001d024030,-0.0957404783037672,-0.4387119625973644,0.6620155839483775,0.8515946030752783,0.5916273414565515,0.8100087539137688
Zm00001d048575,0.09489618158096658,0.43869022963588017,0.6620270789939458,0.8515946030752783,0.4927194655350008,0.7475196039161288
Zm00001d052334,-0.1029977954331569,-0.4388157768520891,0.6620367390860458,0.8515946030752783,0.9439087669474314,0.9785235752336117
Zm00001d012061,0.07478689329870836,0.4385853616031142,0.6622545343131057,0.851728011140368,0.2716185621298376,0.5738173994497076
Zm00001d024946,-0.14075772415917465,-0.43841688302426773,0.6622981646164208,0.851728011140368,0.3557738040885756,0.647987715849442
Zm00001d051044,0.08581581837517716,0.43828168346764584,0.6623495594747744,0.851728011140368,0.41340797614006264,0.6935721945716987
Zm00001d003059,-0.08358293302432429,-0.4383211655622079,0.6623538954194288,0.851728011140368,0.9229311516041265,0.9699175518969064
Zm00001d037417,0.1041309592949271,0.4382346875408099,0.6623605982577649,0.851728011140368,0.6379844583263337,0.8354448149853912
Zm00001d030217,-0.07626533286767234,-0.4388677640358648,0.6623764527386994,0.851728011140368,0.7783792599026057,0.906330294882563
Zm00001d021236,0.1037019593577877,0.43807456531244965,0.6625280259266981,0.8518495464365263,0.7118451091066671,0.8709624812179777
Zm00001d022314,0.09459752392768905,0.4384057603473061,0.6625496472284094,0.8518495464365263,0.2716185621298376,0.5738173994497076
Zm00001d023933,0.14905442149585424,0.43775722086885444,0.6627061784227494,0.8519551092491647,0.666510263724641,0.8477305874122394
Zm00001d023237,-0.11212255266932525,-0.43791695770534195,0.6627353051614049,0.8519551092491647,0.950910685186499,0.9803847058528995
Zm00001d034608,0.061082735150183254,0.43766969590811555,0.6627657095023489,0.8519551092491647,0.9229311516041265,0.9699175518969064
Zm00001d000382,0.09186688028120149,0.43761827102233475,0.6628152013815302,0.8519551092491647,0.805486551815709,0.9178553803619094
Zm00001d030561,0.04993004672695989,0.437945953065833,0.662828471669007,0.8519551092491647,0.4927194655350008,0.7475196039161288
Zm00001d036597,-0.07543578958320518,-0.4375695618146553,0.662921875617745,0.8519839446856061,0.9649253577790651,0.9847532141270561
Zm00001d012402,-0.07304201937684118,-0.4374975438174761,0.6629295965645043,0.8519839446856061,0.4927194655350008,0.7475196039161288
Zm00001d021448,-0.11306227272020042,-0.43735871953944183,0.6630562130412705,0.8520525612394805,0.3650107616718683,0.6563646431857363
Zm00001d006731,-0.08600050379468538,-0.43794202399139737,0.6630626624391014,0.8520525612394805,0.23859912460624888,0.5375182526241898
Zm00001d003381,-0.06518562501109748,-0.4372010134340296,0.6631010326963944,0.8520525612394805,0.8465796722593553,0.9351069283362619
Zm00001d023537,-0.0883370675013464,-0.43713104388634505,0.663351300583251,0.8522265925088511,0.9859663450554824,0.9923824131185004
Zm00001d008777,-0.09108777289229386,-0.43683583468604725,0.6633683367910623,0.8522265925088511,0.5556950890854189,0.7875014043884595
Zm00001d017945,0.06844914208978059,0.4369889608402626,0.6634176921271044,0.8522265925088511,0.6161597763542409,0.8232445114564529
Zm00001d036482,-0.14786247795077978,-0.4367516342135822,0.6634257396208048,0.8522265925088511,0.6192574882593959,0.8267868855193061
Zm00001d008977,0.08924760142433374,0.4372944556820515,0.6634436391559648,0.8522265925088511,0.1593803031260248,0.4433167737817522
Zm00001d050133,0.09266323153904565,0.43678417915508166,0.6634726099803367,0.8522265925088511,0.47623312060809175,0.7358082050408575
Zm00001d034191,-0.11537668949747726,-0.4366343601204475,0.6635158242054335,0.8522315473838578,0.8465796722593553,0.9351069283362619
Zm00001d045315,-0.02431956866997531,-0.43645032353500135,0.6636434571114274,0.8522691004068914,0.7249959821488824,0.877680046819025
Zm00001d028530,-0.08858053490201023,-0.43644297075335275,0.6636560904483736,0.8522691004068914,0.5946692560311642,0.8123896552664343
Zm00001d003083,0.09143969843935817,0.4364666161183716,0.6636915208096671,0.8522691004068914,0.5038780186629115,0.7556599914209214
Zm00001d035066,-0.10227272523256303,-0.4363148971218548,0.6637411554814849,0.8522691004068914,0.36037370725596174,0.6521965948115834
Zm00001d038093,0.07903157577932296,0.4365553024703234,0.6637418541268041,0.8522691004068914,0.3246185864554013,0.6217860124816682
Zm00001d005818,0.0658958427101588,0.43605461722144734,0.6639478742260563,0.8524365628186159,0.4600537322797361,0.7260935509318809
Zm00001d003957,0.07394780183064142,0.4363951005316249,0.66395100528765,0.8524365628186159,0.4441866341016586,0.715975686678377
Zm00001d026519,-0.06929742713661657,-0.43581436341602575,0.6642194829726596,0.8527306980666374,0.7217004720096323,0.877680046819025
Zm00001d012304,0.05471619910104619,0.43602490799976956,0.6642794744809467,0.8527368738623272,0.8123014607081513,0.9201493947569737
Zm00001d019439,-0.0951103513924032,-0.43552441543723824,0.6643300926364424,0.8527368738623272,0.8328296676848403,0.9295924548478108
Zm00001d045747,0.0824824840954308,0.435482799623561,0.6643424338255038,0.8527368738623272,0.6317156416627123,0.832141168939279
Zm00001d038084,0.08617037365013669,0.4354674603410857,0.6644419156540111,0.8528140146744091,0.28328969569793416,0.5845583257712089
Zm00001d013391,0.08688825375210829,0.4354473593544825,0.6645157351389702,0.8528582105677609,0.33774671695857583,0.6328805303756492
Zm00001d040497,0.1676066096179465,0.4350490042103326,0.6646733643163562,0.8529884406061724,0.6858023206653883,0.8582536815400981
Zm00001d039100,-0.043320097017534975,-0.4349203478597561,0.6648338682647343,0.8529884406061724,0.6348467770793798,0.832141168939279
Zm00001d014160,-0.08149668018498024,-0.43487784583871275,0.6648484050465546,0.8529884406061724,0.2793621476065479,0.580603507464458
Zm00001d039038,-0.06651622502546128,-0.43474885230254035,0.6648824421834931,0.8529884406061724,0.5705369413635367,0.7979421373279866
Zm00001d002257,0.06942219298313823,0.43461401060974636,0.6649717858101993,0.8529884406061724,0.7649238342876699,0.8985386084227625
Zm00001d025507,0.1403821821559439,0.43464540111871486,0.6650086047334518,0.8529884406061724,0.7919014565089525,0.9118763168968284
Zm00001d013127,0.08425644991821502,0.43475615583495886,0.6650243077116729,0.8529884406061724,0.9544131000679776,0.9817645602052701
Zm00001d033668,0.06160438787660727,0.434532061750442,0.6650738579263482,0.8529884406061724,0.7515389916271291,0.8919608289774653
Zm00001d053028,-0.07180649223520819,-0.4344424480756095,0.6651006384898792,0.8529884406061724,0.6858023206653883,0.8582536815400981
Zm00001d025016,-0.12516741766542827,-0.434407930812561,0.665148279820962,0.8529884406061724,0.6099848603864306,0.8192911652901481
Zm00001d025749,-0.06358785189361293,-0.4346310565210932,0.6652244182494045,0.8529884406061724,0.5265890312790187,0.7690536779736878
Zm00001d035862,0.0710984634317926,0.43449309523024965,0.6652446986606373,0.8529884406061724,0.20535455038340467,0.5005343802343815
ENSRNA049455185,-0.09136688458255193,-0.43472074783218395,0.6652927215476316,0.8529884406061724,0.5208626605412987,0.7654920626687445
Zm00001d029443,-0.08168001906528133,-0.43417434568677854,0.6652964632521843,0.8529884406061724,0.7349128997502676,0.8848867844301765
Zm00001d024541,-0.10692866178498339,-0.4341470459136596,0.6653178125404435,0.8529884406061724,0.805486551815709,0.9178553803619094
Zm00001d029488,-0.0706440477137259,-0.43466681986961925,0.6653296967148659,0.8529884406061724,0.1114187716708976,0.3726119045191686
Zm00001d047969,0.032321409311565574,0.4340968631725809,0.6653815440792333,0.8529884406061724,0.8191306165159183,0.9231045729917093
Zm00001d042386,0.12138772931277542,0.43407507621922775,0.6653898292406153,0.8529884406061724,0.4654124152302127,0.729816817973425
Zm00001d001868,0.0409001495584187,0.4340300618624268,0.6654015594438839,0.8529884406061724,0.805486551815709,0.9178553803619094
Zm00001d034446,0.15094026529154903,0.4340649057072026,0.6654050401181982,0.8529884406061724,0.6038375838256795,0.8164022877223567
Zm00001d020219,0.07478085832172399,0.43405765665673446,0.6654815232637263,0.8530359856007063,0.4337844555831579,0.708383755746433
Zm00001d009156,-0.09154604081231676,-0.4340051830026007,0.665559933680954,0.8530645416043796,0.44944066063941257,0.719410708566369
Zm00001d043938,0.136047073886989,0.4339298357933574,0.6655825912259163,0.8530645416043796,0.805486551815709,0.9178553803619094
Zm00001d005157,-0.073391483667411,-0.4340362087121452,0.6656560154856412,0.8531081533692042,0.38875093073665634,0.6766891201102537
Zm00001d029922,-0.10632867158020431,-0.4334926950744652,0.6657924328715985,0.8532324875067523,0.4547297526262566,0.7230132949092415
Zm00001d050208,0.04674544924493418,0.43331865730429603,0.665918936262827,0.853344102605945,0.8880943988681779,0.9544293073150789
Zm00001d002788,0.1030112008646582,0.432823298197955,0.6662706241126437,0.853735581846862,0.7919014565089525,0.9118763168968284
Zm00001d049830,0.08752997079494929,0.4329803550525022,0.666327099052953,0.853735581846862,0.3839291679987328,0.6717519557081899
Zm00001d033783,-0.08076737561065384,-0.4327747238167241,0.6663427112216596,0.853735581846862,0.3985044203150174,0.6838813375734178
Zm00001d019501,-0.10214930533462074,-0.43266912534186475,0.6663844722756642,0.853738573107161,0.6474363041586679,0.8391946444541959
Zm00001d021332,0.0347545582025397,0.4326120693392391,0.6664553419900612,0.8537788543721697,0.9439087669474314,0.9785235752336117
Zm00001d005716,0.1022693045472649,0.4324001985025782,0.6665773254856215,0.8538846075523928,0.8191306165159183,0.9231045729917093
Zm00001d020087,-0.09311681990761467,-0.4322140525423493,0.6667085087389415,0.854002132400653,0.8157142888925345,0.9231045729917093
Zm00001d002164,-0.12647092668760407,-0.43210853947709965,0.6668011840166013,0.854070320519075,0.7282965942142865,0.8806910398791623
Zm00001d020236,0.08641400937991195,0.4320415162643354,0.6668452627545627,0.8540762595189744,0.37914418619718193,0.6678044743707318
Zm00001d049265,0.05183092333021094,0.431904303711105,0.6669474173842662,0.854156575351248,0.6285910988397988,0.8292117973973196
Zm00001d014030,0.13265287201904696,0.43164174166823405,0.6671252598677238,0.8542961136449637,0.666510263724641,0.8477305874122394
Zm00001d051052,0.08706142987760579,0.43274468777446834,0.6671396706752544,0.8542961136449637,0.03479481960912047,0.2070478218785091
Zm00001d035178,-0.2066379394160336,-0.4315758923262999,0.667174728819155,0.8542961136449637,0.5675535135241631,0.7946850166086147
Zm00001d035925,-0.10386204691260037,-0.4314527819893549,0.667265503906006,0.8543231876593969,0.7851322524744835,0.9084778131389584
Zm00001d033827,0.09544724380540526,0.43144887592405123,0.6673198209018663,0.8543231876593969,0.7448742128525816,0.8880419647145186
Zm00001d028676,0.08695891080092766,0.4313313135257658,0.6673460448703143,0.8543231876593969,0.6285910988397988,0.8292117973973196
Zm00001d052396,-0.07806274675550284,-0.43133004658136775,0.667353686120749,0.8543231876593969,0.805486551815709,0.9178553803619094
Zm00001d043352,0.05778385741132985,0.4313452382645823,0.6674557822758647,0.8544033760582628,0.9929829011624712,0.9956036366982522
Zm00001d016446,-0.043575373469249,-0.43109929509739314,0.667513755348442,0.8544270768052943,0.47623312060809175,0.7358082050408575
Zm00001d040245,0.10193742655834814,0.43128148417923867,0.6675857843741415,0.8544455987679989,0.6922795686000622,0.8606890841399637
Zm00001d014820,-0.08903192088969525,-0.4309738186219487,0.667607143509549,0.8544455987679989,0.7986863861095665,0.9145824962885539
Zm00001d017126,0.033151683127009335,0.4309242725107095,0.6676805676544553,0.8544612920501736,0.4600537322797361,0.7260935509318809
Zm00001d042142,-0.11690590449953575,-0.431018605720848,0.6676983246874013,0.8544612920501736,0.7919014565089525,0.9118763168968284
Zm00001d011288,-0.09462465567835321,-0.43078848780893475,0.667763595948268,0.8544943213960403,0.5977182962826652,0.8123896552664343
Zm00001d002589,0.0778219097558745,0.4304573124016516,0.6679788502437065,0.8547192591843775,0.666510263724641,0.8477305874122394
Zm00001d011518,0.10633214977112382,0.430363058084878,0.6681047663018536,0.8548298634779211,0.7851322524744835,0.9084778131389584
Zm00001d027340,0.07962364011365164,0.4308237548526567,0.6682396187074875,0.8549269960273432,0.13488671931650423,0.4104605143450791
Zm00001d021624,0.10079731723227292,0.43011355533074236,0.6682724525924424,0.8549269960273432,0.48169474136806933,0.7397076753126852
Zm00001d002056,0.040304998067791475,0.4300534412415973,0.668299125415851,0.8549269960273432,0.929918462512644,0.9730576199501687
Zm00001d022234,0.08357965492924424,0.4298402451159619,0.6684278155587846,0.8549852872645572,0.7515389916271291,0.8919608289774653
Zm00001d042111,0.07974539333784403,0.42969215294923535,0.6685331612058106,0.8549852872645572,0.6223619762614154,0.8267868855193061
Zm00001d032030,0.12754728931539772,0.42970039028230894,0.6685449465995782,0.8549852872645572,0.6858023206653883,0.8582536815400981
Zm00001d005767,0.06810522043125489,0.4295924397421135,0.6686388076053031,0.8549852872645572,0.2182241576796602,0.5151450899809618
Zm00001d038678,0.09063368948985095,0.4297828191266488,0.6686391455169259,0.8549852872645572,0.26402327117051316,0.5652718918258148
Zm00001d050836,0.056280554012519024,0.42962495718219884,0.6686969842032995,0.8549852872645572,0.7448742128525816,0.8880419647145186
Zm00001d047697,0.15951503724640803,0.4295091101602977,0.6687111087160111,0.8549852872645572,0.6161597763542409,0.8232445114564529
Zm00001d050335,0.06993550151199646,0.4295046691073947,0.6687117377191034,0.8549852872645572,0.44944066063941257,0.719410708566369
Zm00001d002087,-0.09538300500941777,-0.4294231509438383,0.6687559097376269,0.8549852872645572,0.9789508742836459,0.9899225848388002
Zm00001d052191,0.07123619493023914,0.42940306273715706,0.6687794367981756,0.8549852872645572,0.7249959821488824,0.877680046819025
Zm00001d024093,0.03948399423371113,0.4293803285828589,0.6687830902529444,0.8549852872645572,0.7615708589377195,0.8985386084227625
Zm00001d022643,-0.0750589833071107,-0.4293420878469067,0.6688184991675596,0.8549852872645572,0.573527820512274,0.7979421373279866
Zm00001d007630,-0.10161807045772653,-0.42932965767400394,0.6689185597079446,0.8550627208923159,0.7986863861095665,0.9145824962885539
Zm00001d017707,0.08817366528552673,0.42909156709550367,0.6690492691820826,0.8551793208705989,0.8396985547246492,0.9323095166901274
Zm00001d033800,-0.0729082123056175,-0.4293273691961956,0.6690985932396851,0.8551918863187428,0.5323473810456165,0.7727208867919145
Zm00001d034179,0.12842865616011134,0.4288260991273342,0.6691608237133664,0.8552209453278189,0.8880943988681779,0.9544293073150789
Zm00001d036222,0.08176387110169792,0.4290183540480303,0.6692328064879092,0.855262464098748,1.0,1.0
Zm00001d020058,-0.1187119896216351,-0.4287340353021282,0.6693202393408111,0.855323721610264,0.15422997380164696,0.43604855107727686
Zm00001d045181,-0.07458964726411244,-0.4285126150371249,0.6694337811680149,0.855381765495951,0.5381374405675594,0.7772697530716337
Zm00001d015260,-0.04431842081681303,-0.42844050950936174,0.6694446651824089,0.855381765495951,0.6793480775826631,0.854621697087956
Zm00001d025457,-0.10539917778581481,-0.42856879488375776,0.6694871084863442,0.855385523198212,0.6223619762614154,0.8267868855193061
Zm00001d008954,-0.08900749974964617,-0.428325587134068,0.6695267951781922,0.8553857586163535,0.8088921943032832,0.9201493947569737
Zm00001d029550,0.0934104939414162,0.42843894970392393,0.6695961629512711,0.8554239122446504,0.4337844555831579,0.708383755746433
Zm00001d030496,0.12722649773168238,0.42819881274069155,0.6696519582524217,0.855444723261043,0.4708056105205918,0.7329660428652595
Zm00001d045104,0.046305083505266076,0.4281292053600414,0.6696923755941415,0.8554458884565562,0.6038375838256795,0.8164022877223567
Zm00001d038143,-0.09434614110660822,-0.4281258910385742,0.6697928622966519,0.8555237798720994,0.8500246577611366,0.938385620145789
Zm00001d028885,0.05387793043030087,0.42792075082715925,0.6699320424817494,0.8556510822165744,0.2182241576796602,0.5151450899809618
Zm00001d038301,-0.08920178300856318,-0.42762370764683844,0.6700331637470585,0.8557297627707935,0.5498115798052619,0.7835737757735383
Zm00001d021648,0.10408595576124458,0.4274130947635644,0.6701918592143394,0.855881960334236,0.5556950890854189,0.7875014043884595
Zm00001d026489,0.09300072450928565,0.4273389145703928,0.6703111175705501,0.8559251149635897,0.573527820512274,0.7979421373279866
Zm00001d037362,0.11991993899042619,0.42711936911213727,0.6704017352278471,0.8559251149635897,0.2993726666166072,0.5990773239918689
Zm00001d022451,0.10778177960803736,0.4271435103864438,0.6704111094537077,0.8559251149635897,0.3203173692293426,0.6185261559918125
Zm00001d017166,-0.07657375765904462,-0.4270141197861772,0.6704805599575954,0.8559251149635897,0.7649238342876699,0.8985386084227625
Zm00001d044293,0.08374543516697741,0.4270172240795016,0.6704916258407445,0.8559251149635897,0.4084038333194214,0.6906885822163973
Zm00001d050696,-0.08023641551809657,-0.4271613935551627,0.6705226625767327,0.8559251149635897,0.7851322524744835,0.9084778131389584
Zm00001d044087,0.05248891665026084,0.42698595716373955,0.6705290435855258,0.8559251149635897,0.7817536995292771,0.9084778131389584
Zm00001d015526,-0.0544236814790624,-0.42704257207553575,0.6705418698735723,0.8559251149635897,0.2993726666166072,0.5990773239918689
Zm00001d025542,0.0687972089395208,0.4268487980992625,0.6705992581231996,0.8559479124904076,0.529464225462943,0.7724192102792271
Zm00001d021023,0.08708094322882642,0.42670738146808884,0.6707505222848302,0.8560905227841397,0.8123014607081513,0.9201493947569737
Zm00001d046916,-0.11083167024756424,-0.42656502592774076,0.6708251142095382,0.8561148923154194,0.5885925945889482,0.8092821158949193
Zm00001d020861,-0.053938594241871085,-0.42650016035792887,0.6708486881318941,0.8561148923154194,0.5645775759761705,0.7943705542682259
ENSRNA049465281,0.043434627082194005,0.42609293926732217,0.671225122151428,0.8565149138789638,0.6348467770793798,0.832141168939279
Zm00001d034139,0.08387134525869566,0.42627256012425324,0.671241252818233,0.8565149138789638,0.2602810719625589,0.5613112570737228
Zm00001d030940,0.14686326260503346,0.42582034038116057,0.6713436328771165,0.8565950755006235,0.2529071937049543,0.553568419335599
Zm00001d033876,-0.10121002598091611,-0.4256376341264976,0.6716295491412216,0.8568559687495078,0.8191306165159183,0.9231045729917093
Zm00001d015211,-0.07733373485014727,-0.4256061095354223,0.6716588501625691,0.8568559687495078,0.9859663450554824,0.9923824131185004
Zm00001d010075,0.1050252113282304,0.4253718174241247,0.6716668150713099,0.8568559687495078,0.34668566642172116,0.6401578767541528
Zm00001d024687,0.09711793003114177,0.42523028990745915,0.6718187963921614,0.856924000865161,0.36968490584440705,0.6607095535783089
Zm00001d043726,-0.09116418100568646,-0.4253437498509508,0.6718362024348137,0.856924000865161,0.7548783790331415,0.8952803784122646
Zm00001d006880,-0.08467547952429788,-0.4251994118193451,0.6718388640753596,0.856924000865161,0.929918462512644,0.9730576199501687
Zm00001d049557,0.029766650401382044,0.4251194338524526,0.6718786124697476,0.8569242239615923,0.6411286382889307,0.8360230960802424
Zm00001d025549,0.08555080835122153,0.42570225799894856,0.6719542599688828,0.8569702306005176,0.07933611538372763,0.31568251424462296
Zm00001d042512,0.07102026634602909,0.42473780735727923,0.6721817784879758,0.8572099076194716,0.6987794006209178,0.863662622205785
Zm00001d021615,-0.08308272162421737,-0.42527888241262907,0.6722971360556335,0.8572944712766015,0.6601275089367524,0.8446230842895555
Zm00001d003129,-0.1217155094001221,-0.42449098811866476,0.6723504893686085,0.8572944712766015,0.9020070095642144,0.960750604284481
Zm00001d024275,0.07043328784059077,0.4245556575780804,0.6723668608890054,0.8572944712766015,0.9789508742836459,0.9899225848388002
Zm00001d049683,-0.05438573320616624,-0.42423563220623717,0.6724929436208917,0.8574047457116574,0.6411286382889307,0.8360230960802424
Zm00001d022565,-0.08413798184070131,-0.4241478626588347,0.672582329453886,0.8574682226667322,0.8950466688466316,0.9574342027962734
Zm00001d017859,0.15677034319580585,0.4240563802724714,0.6726323023717864,0.8574814479900308,0.7448742128525816,0.8880419647145186
Zm00001d018973,0.12838080353896242,0.42374357255337947,0.6728554587038121,0.8577154354961056,0.5151685316775404,0.7621931801684517
Zm00001d047292,0.06047163589830573,0.42387904353913913,0.6729120216045426,0.8577370447271464,0.27547178777472725,0.5768922719994143
Zm00001d008491,0.10277907491255522,0.42344101162927905,0.6730689508329231,0.8577717142947936,0.7716429610213833,0.9025146741901823
Zm00001d022712,0.03930150368053459,0.4234399149457121,0.6730697004207962,0.8577717142947936,0.5151685316775404,0.7621931801684517
Zm00001d028181,-0.08910135837726862,-0.42363048144400095,0.6730816735966054,0.8577717142947936,0.8742161800852433,0.9484581974831333
Zm00001d032672,0.052603215681189947,0.4233774639379574,0.6731308372515385,0.8577717142947936,0.3118272251724753,0.6100746958696043
Zm00001d045844,0.06991417166104169,0.42383226656249257,0.6731372836894536,0.8577717142947936,0.9684308894262543,0.986978262689916
Zm00001d044802,-0.053888022458214,-0.423182768223541,0.6732584602338507,0.8578756442217138,0.5498115798052619,0.7835737757735383
Zm00001d042840,0.046491294792304017,0.4230848204113993,0.6733318055703297,0.8579186182889037,0.5556950890854189,0.7875014043884595
Zm00001d027302,0.09391385203909008,0.4230710535362543,0.6733728922349,0.8579204876708947,0.47623312060809175,0.7358082050408575
Zm00001d027375,0.05518250205676284,0.42288281493192686,0.6735120371599463,0.8580472820298569,0.8157142888925345,0.9231045729917093
Zm00001d045870,-0.07469087516201212,-0.4232794149225472,0.6736470804539453,0.8581688363424951,0.7851322524744835,0.9084778131389584
Zm00001d015233,-0.1012910030890255,-0.4223838188630298,0.6739115763958947,0.8584552782679395,0.7184101195358701,0.8751872139763561
Zm00001d013288,-0.10395759600749421,-0.4222191927478782,0.6739618069766766,0.8584687628395856,0.5208626605412987,0.7654920626687445
Zm00001d047852,0.06805300192613284,0.42211724024993624,0.6740410341175647,0.8585191784472529,0.41592360286199925,0.6970060226826493
Zm00001d019474,-0.05558567377208884,-0.42182523989421017,0.6742792426970126,0.8587329268341883,0.2993726666166072,0.5990773239918689
Zm00001d005338,0.07325504907768021,0.4226128787294579,0.6743405101605822,0.8587329268341883,0.00900041079404275,0.10150775798656339
Zm00001d039619,-0.09839623187191826,-0.42176714700728546,0.6743470886950104,0.8587329268341883,0.5977182962826652,0.8123896552664343
